x1,y1,x2,y2,cnt,cdate,ftime,sin,o,d
121.4626,25.1900,121.9207,25.0259,0,20170927,7,上班尖峰,淡水區,貢寮區
121.4626,25.1900,121.6070,25.2182,0,20170927,7,上班尖峰,淡水區,金山區
121.4626,25.1900,121.8328,24.9972,0,20170927,7,上班尖峰,淡水區,雙溪區
121.4626,25.1900,121.3468,24.9571,0,20170927,7,上班尖峰,淡水區,鶯歌區
121.6199,24.9981,121.4164,24.8824,0,20170927,7,上班尖峰,深坑區,三峽區
121.6199,24.9981,121.5136,25.2331,0,20170927,7,上班尖峰,深坑區,三芝區
121.6199,24.9981,121.4874,25.0631,0,20170927,7,上班尖峰,深坑區,三重區
121.6199,24.9981,121.4940,24.9906,0,20170927,7,上班尖峰,深坑區,中和區
121.6199,24.9981,121.5385,25.0702,1,20170927,7,上班尖峰,深坑區,中山區
121.6199,24.9981,121.5198,25.0320,0,20170927,7,上班尖峰,深坑區,中正區
121.6199,24.9981,121.4331,25.0962,0,20170927,7,上班尖峰,深坑區,五股區
121.6199,24.9981,121.5717,25.0304,4,20170927,7,上班尖峰,深坑區,信義區
121.6199,24.9981,121.5924,25.0841,0,20170927,7,上班尖峰,深坑區,內湖區
121.6199,24.9981,121.4118,25.1389,0,20170927,7,上班尖峰,深坑區,八里區
121.6199,24.9981,121.5173,25.1474,0,20170927,7,上班尖峰,深坑區,北投區
121.6199,24.9981,121.6094,25.0364,1,20170927,7,上班尖峰,深坑區,南港區
121.6199,24.9981,121.4455,24.9644,0,20170927,7,上班尖峰,深坑區,土城區
121.6199,24.9981,121.7240,24.9107,0,20170927,7,上班尖峰,深坑區,坪林區
121.6199,24.9981,121.5515,25.1257,1,20170927,7,上班尖峰,深坑區,士林區
121.6199,24.9981,121.5139,25.0622,0,20170927,7,上班尖峰,深坑區,大同區
121.6199,24.9981,121.5438,25.0256,8,20170927,7,上班尖峰,深坑區,大安區
121.6199,24.9981,121.7578,25.0260,0,20170927,7,上班尖峰,深坑區,平溪區
121.6199,24.9981,121.5744,24.9882,4,20170927,7,上班尖峰,深坑區,文山區
121.6199,24.9981,121.5318,24.9305,1,20170927,7,上班尖峰,深坑區,新店區
121.6199,24.9981,121.4381,25.0354,0,20170927,7,上班尖峰,深坑區,新莊區
121.6199,24.9981,121.5578,25.0587,3,20170927,7,上班尖峰,深坑區,松山區
121.6199,24.9981,121.4576,25.0115,0,20170927,7,上班尖峰,深坑區,板橋區
121.6199,24.9981,121.3510,25.1015,0,20170927,7,上班尖峰,深坑區,林口區
121.6199,24.9981,121.4013,24.9802,0,20170927,7,上班尖峰,深坑區,樹林區
121.6199,24.9981,121.5157,25.0079,0,20170927,7,上班尖峰,深坑區,永和區
121.6199,24.9981,121.6552,25.0733,0,20170927,7,上班尖峰,深坑區,汐止區
121.6199,24.9981,121.4164,25.0558,0,20170927,7,上班尖峰,深坑區,泰山區
121.6199,24.9981,121.4626,25.1900,0,20170927,7,上班尖峰,深坑區,淡水區
121.6199,24.9981,121.6199,24.9981,2,20170927,7,上班尖峰,深坑區,深坑區
121.6199,24.9981,121.5412,24.7882,0,20170927,7,上班尖峰,深坑區,烏來區
121.6199,24.9981,121.8265,25.1005,0,20170927,7,上班尖峰,深坑區,瑞芳區
121.6199,24.9981,121.6472,24.9470,0,20170927,7,上班尖峰,深坑區,石碇區
121.6199,24.9981,121.5681,25.2673,0,20170927,7,上班尖峰,深坑區,石門區
121.6199,24.9981,121.4968,25.0283,0,20170927,7,上班尖峰,深坑區,萬華區
121.6199,24.9981,121.6458,25.1771,0,20170927,7,上班尖峰,深坑區,萬里區
121.6199,24.9981,121.4715,25.0894,0,20170927,7,上班尖峰,深坑區,蘆洲區
121.6199,24.9981,121.9207,25.0259,0,20170927,7,上班尖峰,深坑區,貢寮區
121.6199,24.9981,121.6070,25.2182,0,20170927,7,上班尖峰,深坑區,金山區
121.6199,24.9981,121.8328,24.9972,0,20170927,7,上班尖峰,深坑區,雙溪區
121.6199,24.9981,121.3468,24.9571,0,20170927,7,上班尖峰,深坑區,鶯歌區
121.5412,24.7882,121.4164,24.8824,0,20170927,7,上班尖峰,烏來區,三峽區
121.5412,24.7882,121.5136,25.2331,0,20170927,7,上班尖峰,烏來區,三芝區
121.5412,24.7882,121.4874,25.0631,0,20170927,7,上班尖峰,烏來區,三重區
121.5412,24.7882,121.4940,24.9906,0,20170927,7,上班尖峰,烏來區,中和區
121.5412,24.7882,121.5385,25.0702,0,20170927,7,上班尖峰,烏來區,中山區
121.5412,24.7882,121.5198,25.0320,0,20170927,7,上班尖峰,烏來區,中正區
121.5412,24.7882,121.4331,25.0962,0,20170927,7,上班尖峰,烏來區,五股區
121.5412,24.7882,121.5717,25.0304,0,20170927,7,上班尖峰,烏來區,信義區
121.5412,24.7882,121.5924,25.0841,0,20170927,7,上班尖峰,烏來區,內湖區
121.5412,24.7882,121.4118,25.1389,0,20170927,7,上班尖峰,烏來區,八里區
121.5412,24.7882,121.5173,25.1474,0,20170927,7,上班尖峰,烏來區,北投區
121.5412,24.7882,121.6094,25.0364,0,20170927,7,上班尖峰,烏來區,南港區
121.5412,24.7882,121.4455,24.9644,0,20170927,7,上班尖峰,烏來區,土城區
121.5412,24.7882,121.7240,24.9107,0,20170927,7,上班尖峰,烏來區,坪林區
121.5412,24.7882,121.5515,25.1257,0,20170927,7,上班尖峰,烏來區,士林區
121.5412,24.7882,121.5139,25.0622,0,20170927,7,上班尖峰,烏來區,大同區
121.5412,24.7882,121.5438,25.0256,0,20170927,7,上班尖峰,烏來區,大安區
121.5412,24.7882,121.7578,25.0260,0,20170927,7,上班尖峰,烏來區,平溪區
121.5412,24.7882,121.5744,24.9882,0,20170927,7,上班尖峰,烏來區,文山區
121.5412,24.7882,121.5318,24.9305,0,20170927,7,上班尖峰,烏來區,新店區
121.5412,24.7882,121.4381,25.0354,0,20170927,7,上班尖峰,烏來區,新莊區
121.5412,24.7882,121.5578,25.0587,0,20170927,7,上班尖峰,烏來區,松山區
121.5412,24.7882,121.4576,25.0115,0,20170927,7,上班尖峰,烏來區,板橋區
121.5412,24.7882,121.3510,25.1015,0,20170927,7,上班尖峰,烏來區,林口區
121.5412,24.7882,121.4013,24.9802,0,20170927,7,上班尖峰,烏來區,樹林區
121.5412,24.7882,121.5157,25.0079,0,20170927,7,上班尖峰,烏來區,永和區
121.5412,24.7882,121.6552,25.0733,0,20170927,7,上班尖峰,烏來區,汐止區
121.5412,24.7882,121.4164,25.0558,0,20170927,7,上班尖峰,烏來區,泰山區
121.5412,24.7882,121.4626,25.1900,0,20170927,7,上班尖峰,烏來區,淡水區
121.5412,24.7882,121.6199,24.9981,0,20170927,7,上班尖峰,烏來區,深坑區
121.5412,24.7882,121.5412,24.7882,0,20170927,7,上班尖峰,烏來區,烏來區
121.5412,24.7882,121.8265,25.1005,0,20170927,7,上班尖峰,烏來區,瑞芳區
121.5412,24.7882,121.6472,24.9470,0,20170927,7,上班尖峰,烏來區,石碇區
121.5412,24.7882,121.5681,25.2673,0,20170927,7,上班尖峰,烏來區,石門區
121.5412,24.7882,121.4968,25.0283,0,20170927,7,上班尖峰,烏來區,萬華區
121.5412,24.7882,121.6458,25.1771,0,20170927,7,上班尖峰,烏來區,萬里區
121.5412,24.7882,121.4715,25.0894,0,20170927,7,上班尖峰,烏來區,蘆洲區
121.5412,24.7882,121.9207,25.0259,0,20170927,7,上班尖峰,烏來區,貢寮區
121.5412,24.7882,121.6070,25.2182,0,20170927,7,上班尖峰,烏來區,金山區
121.5412,24.7882,121.8328,24.9972,0,20170927,7,上班尖峰,烏來區,雙溪區
121.5412,24.7882,121.3468,24.9571,0,20170927,7,上班尖峰,烏來區,鶯歌區
121.8265,25.1005,121.4164,24.8824,0,20170927,7,上班尖峰,瑞芳區,三峽區
121.8265,25.1005,121.5136,25.2331,0,20170927,7,上班尖峰,瑞芳區,三芝區
121.8265,25.1005,121.4874,25.0631,0,20170927,7,上班尖峰,瑞芳區,三重區
121.8265,25.1005,121.4940,24.9906,0,20170927,7,上班尖峰,瑞芳區,中和區
121.8265,25.1005,121.5385,25.0702,0,20170927,7,上班尖峰,瑞芳區,中山區
121.8265,25.1005,121.5198,25.0320,0,20170927,7,上班尖峰,瑞芳區,中正區
121.8265,25.1005,121.4331,25.0962,0,20170927,7,上班尖峰,瑞芳區,五股區
121.8265,25.1005,121.5717,25.0304,0,20170927,7,上班尖峰,瑞芳區,信義區
121.8265,25.1005,121.5924,25.0841,0,20170927,7,上班尖峰,瑞芳區,內湖區
121.8265,25.1005,121.4118,25.1389,0,20170927,7,上班尖峰,瑞芳區,八里區
121.8265,25.1005,121.5173,25.1474,0,20170927,7,上班尖峰,瑞芳區,北投區
121.8265,25.1005,121.6094,25.0364,0,20170927,7,上班尖峰,瑞芳區,南港區
121.8265,25.1005,121.4455,24.9644,0,20170927,7,上班尖峰,瑞芳區,土城區
121.8265,25.1005,121.7240,24.9107,0,20170927,7,上班尖峰,瑞芳區,坪林區
121.8265,25.1005,121.5515,25.1257,0,20170927,7,上班尖峰,瑞芳區,士林區
121.8265,25.1005,121.5139,25.0622,0,20170927,7,上班尖峰,瑞芳區,大同區
121.8265,25.1005,121.5438,25.0256,4,20170927,7,上班尖峰,瑞芳區,大安區
121.8265,25.1005,121.7578,25.0260,0,20170927,7,上班尖峰,瑞芳區,平溪區
121.8265,25.1005,121.5744,24.9882,0,20170927,7,上班尖峰,瑞芳區,文山區
121.8265,25.1005,121.5318,24.9305,0,20170927,7,上班尖峰,瑞芳區,新店區
121.8265,25.1005,121.4381,25.0354,0,20170927,7,上班尖峰,瑞芳區,新莊區
121.8265,25.1005,121.5578,25.0587,0,20170927,7,上班尖峰,瑞芳區,松山區
121.8265,25.1005,121.4576,25.0115,0,20170927,7,上班尖峰,瑞芳區,板橋區
121.8265,25.1005,121.3510,25.1015,0,20170927,7,上班尖峰,瑞芳區,林口區
121.8265,25.1005,121.4013,24.9802,0,20170927,7,上班尖峰,瑞芳區,樹林區
121.8265,25.1005,121.5157,25.0079,0,20170927,7,上班尖峰,瑞芳區,永和區
121.8265,25.1005,121.6552,25.0733,0,20170927,7,上班尖峰,瑞芳區,汐止區
121.8265,25.1005,121.4164,25.0558,0,20170927,7,上班尖峰,瑞芳區,泰山區
121.8265,25.1005,121.4626,25.1900,0,20170927,7,上班尖峰,瑞芳區,淡水區
121.8265,25.1005,121.6199,24.9981,0,20170927,7,上班尖峰,瑞芳區,深坑區
121.8265,25.1005,121.5412,24.7882,0,20170927,7,上班尖峰,瑞芳區,烏來區
121.8265,25.1005,121.8265,25.1005,0,20170927,7,上班尖峰,瑞芳區,瑞芳區
121.8265,25.1005,121.6472,24.9470,0,20170927,7,上班尖峰,瑞芳區,石碇區
121.8265,25.1005,121.5681,25.2673,0,20170927,7,上班尖峰,瑞芳區,石門區
121.8265,25.1005,121.4968,25.0283,0,20170927,7,上班尖峰,瑞芳區,萬華區
121.8265,25.1005,121.6458,25.1771,0,20170927,7,上班尖峰,瑞芳區,萬里區
121.8265,25.1005,121.4715,25.0894,0,20170927,7,上班尖峰,瑞芳區,蘆洲區
121.8265,25.1005,121.9207,25.0259,0,20170927,7,上班尖峰,瑞芳區,貢寮區
121.8265,25.1005,121.6070,25.2182,0,20170927,7,上班尖峰,瑞芳區,金山區
121.8265,25.1005,121.8328,24.9972,0,20170927,7,上班尖峰,瑞芳區,雙溪區
121.8265,25.1005,121.3468,24.9571,0,20170927,7,上班尖峰,瑞芳區,鶯歌區
121.6472,24.9470,121.4164,24.8824,0,20170927,7,上班尖峰,石碇區,三峽區
121.6472,24.9470,121.5136,25.2331,0,20170927,7,上班尖峰,石碇區,三芝區
121.6472,24.9470,121.4874,25.0631,0,20170927,7,上班尖峰,石碇區,三重區
121.6472,24.9470,121.4940,24.9906,0,20170927,7,上班尖峰,石碇區,中和區
121.6472,24.9470,121.5385,25.0702,0,20170927,7,上班尖峰,石碇區,中山區
121.6472,24.9470,121.5198,25.0320,0,20170927,7,上班尖峰,石碇區,中正區
121.6472,24.9470,121.4331,25.0962,0,20170927,7,上班尖峰,石碇區,五股區
121.6472,24.9470,121.5717,25.0304,1,20170927,7,上班尖峰,石碇區,信義區
121.6472,24.9470,121.5924,25.0841,0,20170927,7,上班尖峰,石碇區,內湖區
121.6472,24.9470,121.4118,25.1389,0,20170927,7,上班尖峰,石碇區,八里區
121.6472,24.9470,121.5173,25.1474,0,20170927,7,上班尖峰,石碇區,北投區
121.6472,24.9470,121.6094,25.0364,0,20170927,7,上班尖峰,石碇區,南港區
121.6472,24.9470,121.4455,24.9644,0,20170927,7,上班尖峰,石碇區,土城區
121.6472,24.9470,121.7240,24.9107,0,20170927,7,上班尖峰,石碇區,坪林區
121.6472,24.9470,121.5515,25.1257,0,20170927,7,上班尖峰,石碇區,士林區
121.6472,24.9470,121.5139,25.0622,0,20170927,7,上班尖峰,石碇區,大同區
121.6472,24.9470,121.5438,25.0256,0,20170927,7,上班尖峰,石碇區,大安區
121.6472,24.9470,121.7578,25.0260,0,20170927,7,上班尖峰,石碇區,平溪區
121.6472,24.9470,121.5744,24.9882,0,20170927,7,上班尖峰,石碇區,文山區
121.6472,24.9470,121.5318,24.9305,0,20170927,7,上班尖峰,石碇區,新店區
121.6472,24.9470,121.4381,25.0354,0,20170927,7,上班尖峰,石碇區,新莊區
121.6472,24.9470,121.5578,25.0587,0,20170927,7,上班尖峰,石碇區,松山區
121.6472,24.9470,121.4576,25.0115,0,20170927,7,上班尖峰,石碇區,板橋區
121.6472,24.9470,121.3510,25.1015,0,20170927,7,上班尖峰,石碇區,林口區
121.6472,24.9470,121.4013,24.9802,0,20170927,7,上班尖峰,石碇區,樹林區
121.6472,24.9470,121.5157,25.0079,0,20170927,7,上班尖峰,石碇區,永和區
121.6472,24.9470,121.6552,25.0733,0,20170927,7,上班尖峰,石碇區,汐止區
121.6472,24.9470,121.4164,25.0558,0,20170927,7,上班尖峰,石碇區,泰山區
121.6472,24.9470,121.4626,25.1900,0,20170927,7,上班尖峰,石碇區,淡水區
121.6472,24.9470,121.6199,24.9981,0,20170927,7,上班尖峰,石碇區,深坑區
121.6472,24.9470,121.5412,24.7882,0,20170927,7,上班尖峰,石碇區,烏來區
121.6472,24.9470,121.8265,25.1005,0,20170927,7,上班尖峰,石碇區,瑞芳區
121.6472,24.9470,121.6472,24.9470,0,20170927,7,上班尖峰,石碇區,石碇區
121.6472,24.9470,121.5681,25.2673,0,20170927,7,上班尖峰,石碇區,石門區
121.6472,24.9470,121.4968,25.0283,0,20170927,7,上班尖峰,石碇區,萬華區
121.6472,24.9470,121.6458,25.1771,0,20170927,7,上班尖峰,石碇區,萬里區
121.6472,24.9470,121.4715,25.0894,0,20170927,7,上班尖峰,石碇區,蘆洲區
121.6472,24.9470,121.9207,25.0259,0,20170927,7,上班尖峰,石碇區,貢寮區
121.6472,24.9470,121.6070,25.2182,0,20170927,7,上班尖峰,石碇區,金山區
121.6472,24.9470,121.8328,24.9972,0,20170927,7,上班尖峰,石碇區,雙溪區
121.6472,24.9470,121.3468,24.9571,0,20170927,7,上班尖峰,石碇區,鶯歌區
121.5681,25.2673,121.4164,24.8824,0,20170927,7,上班尖峰,石門區,三峽區
121.5681,25.2673,121.5136,25.2331,0,20170927,7,上班尖峰,石門區,三芝區
121.5681,25.2673,121.4874,25.0631,0,20170927,7,上班尖峰,石門區,三重區
121.5681,25.2673,121.4940,24.9906,0,20170927,7,上班尖峰,石門區,中和區
121.5681,25.2673,121.5385,25.0702,0,20170927,7,上班尖峰,石門區,中山區
121.5681,25.2673,121.5198,25.0320,0,20170927,7,上班尖峰,石門區,中正區
121.5681,25.2673,121.4331,25.0962,0,20170927,7,上班尖峰,石門區,五股區
121.5681,25.2673,121.5717,25.0304,0,20170927,7,上班尖峰,石門區,信義區
121.5681,25.2673,121.5924,25.0841,0,20170927,7,上班尖峰,石門區,內湖區
121.5681,25.2673,121.4118,25.1389,0,20170927,7,上班尖峰,石門區,八里區
121.5681,25.2673,121.5173,25.1474,0,20170927,7,上班尖峰,石門區,北投區
121.5681,25.2673,121.6094,25.0364,0,20170927,7,上班尖峰,石門區,南港區
121.5681,25.2673,121.4455,24.9644,0,20170927,7,上班尖峰,石門區,土城區
121.5681,25.2673,121.7240,24.9107,0,20170927,7,上班尖峰,石門區,坪林區
121.5681,25.2673,121.5515,25.1257,0,20170927,7,上班尖峰,石門區,士林區
121.5681,25.2673,121.5139,25.0622,0,20170927,7,上班尖峰,石門區,大同區
121.5681,25.2673,121.5438,25.0256,1,20170927,7,上班尖峰,石門區,大安區
121.5681,25.2673,121.7578,25.0260,0,20170927,7,上班尖峰,石門區,平溪區
121.5681,25.2673,121.5744,24.9882,0,20170927,7,上班尖峰,石門區,文山區
121.5681,25.2673,121.5318,24.9305,0,20170927,7,上班尖峰,石門區,新店區
121.5681,25.2673,121.4381,25.0354,0,20170927,7,上班尖峰,石門區,新莊區
121.5681,25.2673,121.5578,25.0587,0,20170927,7,上班尖峰,石門區,松山區
121.5681,25.2673,121.4576,25.0115,0,20170927,7,上班尖峰,石門區,板橋區
121.5681,25.2673,121.3510,25.1015,0,20170927,7,上班尖峰,石門區,林口區
121.5681,25.2673,121.4013,24.9802,0,20170927,7,上班尖峰,石門區,樹林區
121.5681,25.2673,121.5157,25.0079,0,20170927,7,上班尖峰,石門區,永和區
121.5681,25.2673,121.6552,25.0733,0,20170927,7,上班尖峰,石門區,汐止區
121.5681,25.2673,121.4164,25.0558,0,20170927,7,上班尖峰,石門區,泰山區
121.5681,25.2673,121.4626,25.1900,0,20170927,7,上班尖峰,石門區,淡水區
121.5681,25.2673,121.6199,24.9981,0,20170927,7,上班尖峰,石門區,深坑區
121.5681,25.2673,121.5412,24.7882,0,20170927,7,上班尖峰,石門區,烏來區
121.5681,25.2673,121.8265,25.1005,0,20170927,7,上班尖峰,石門區,瑞芳區
121.5681,25.2673,121.6472,24.9470,0,20170927,7,上班尖峰,石門區,石碇區
121.5681,25.2673,121.5681,25.2673,0,20170927,7,上班尖峰,石門區,石門區
121.5681,25.2673,121.4968,25.0283,0,20170927,7,上班尖峰,石門區,萬華區
121.5681,25.2673,121.6458,25.1771,0,20170927,7,上班尖峰,石門區,萬里區
121.5681,25.2673,121.4715,25.0894,0,20170927,7,上班尖峰,石門區,蘆洲區
121.5681,25.2673,121.9207,25.0259,0,20170927,7,上班尖峰,石門區,貢寮區
121.5681,25.2673,121.6070,25.2182,0,20170927,7,上班尖峰,石門區,金山區
121.5681,25.2673,121.8328,24.9972,0,20170927,7,上班尖峰,石門區,雙溪區
121.5681,25.2673,121.3468,24.9571,0,20170927,7,上班尖峰,石門區,鶯歌區
121.4968,25.0283,121.4164,24.8824,0,20170927,7,上班尖峰,萬華區,三峽區
121.4968,25.0283,121.5136,25.2331,0,20170927,7,上班尖峰,萬華區,三芝區
121.4968,25.0283,121.4874,25.0631,3,20170927,7,上班尖峰,萬華區,三重區
121.4968,25.0283,121.4940,24.9906,3,20170927,7,上班尖峰,萬華區,中和區
121.4968,25.0283,121.5385,25.0702,20,20170927,7,上班尖峰,萬華區,中山區
121.4968,25.0283,121.5198,25.0320,21,20170927,7,上班尖峰,萬華區,中正區
121.4968,25.0283,121.4331,25.0962,0,20170927,7,上班尖峰,萬華區,五股區
121.4968,25.0283,121.5717,25.0304,99,20170927,7,上班尖峰,萬華區,信義區
121.4968,25.0283,121.5924,25.0841,23,20170927,7,上班尖峰,萬華區,內湖區
121.4968,25.0283,121.4118,25.1389,0,20170927,7,上班尖峰,萬華區,八里區
121.4968,25.0283,121.5173,25.1474,1,20170927,7,上班尖峰,萬華區,北投區
121.4968,25.0283,121.6094,25.0364,8,20170927,7,上班尖峰,萬華區,南港區
121.4968,25.0283,121.4455,24.9644,1,20170927,7,上班尖峰,萬華區,土城區
121.4968,25.0283,121.7240,24.9107,1,20170927,7,上班尖峰,萬華區,坪林區
121.4968,25.0283,121.5515,25.1257,5,20170927,7,上班尖峰,萬華區,士林區
121.4968,25.0283,121.5139,25.0622,1,20170927,7,上班尖峰,萬華區,大同區
121.4968,25.0283,121.5438,25.0256,130,20170927,7,上班尖峰,萬華區,大安區
121.4968,25.0283,121.7578,25.0260,0,20170927,7,上班尖峰,萬華區,平溪區
121.4968,25.0283,121.5744,24.9882,6,20170927,7,上班尖峰,萬華區,文山區
121.4968,25.0283,121.5318,24.9305,1,20170927,7,上班尖峰,萬華區,新店區
121.4968,25.0283,121.4381,25.0354,1,20170927,7,上班尖峰,萬華區,新莊區
121.4968,25.0283,121.5578,25.0587,32,20170927,7,上班尖峰,萬華區,松山區
121.4968,25.0283,121.4576,25.0115,4,20170927,7,上班尖峰,萬華區,板橋區
121.4968,25.0283,121.3510,25.1015,1,20170927,7,上班尖峰,萬華區,林口區
121.4968,25.0283,121.4013,24.9802,0,20170927,7,上班尖峰,萬華區,樹林區
121.4968,25.0283,121.5157,25.0079,2,20170927,7,上班尖峰,萬華區,永和區
121.4968,25.0283,121.6552,25.0733,3,20170927,7,上班尖峰,萬華區,汐止區
121.4968,25.0283,121.4164,25.0558,0,20170927,7,上班尖峰,萬華區,泰山區
121.4968,25.0283,121.4626,25.1900,0,20170927,7,上班尖峰,萬華區,淡水區
121.4968,25.0283,121.6199,24.9981,0,20170927,7,上班尖峰,萬華區,深坑區
121.4968,25.0283,121.5412,24.7882,0,20170927,7,上班尖峰,萬華區,烏來區
121.4968,25.0283,121.8265,25.1005,0,20170927,7,上班尖峰,萬華區,瑞芳區
